조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-03-27,2016-03-07,2016-03-27,강원,강릉시,강원강릉시,0.551,0.175,0.000,0.000,0.000,0.000,0.000,0.759,0.241,0.000,0.000,0.000,0.000,0.000,0.274,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,ARS,502,2.1,2.3,3
2016-04-04,2016-04-05,2016-04-05,강원,강릉시,강원강릉시,0.529,0.237,0.000,0.000,0.000,0.000,0.000,0.691,0.309,0.000,0.000,0.000,0.000,0.000,0.234,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,ARS,1000,1.6,2.45,3
2016-03-31,2016-04-01,2016-04-01,강원,동해시삼척시,강원동해시삼척시,0.292,0.183,0.000,0.000,0.296,0.000,0.000,0.379,0.237,0.000,0.000,0.384,0.000,0.000,0.229,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,527,1.7,2.45,3
2016-03-27,2016-03-27,2016-03-27,강원,동해시삼척시,강원동해시삼척시,0.300,0.150,0.000,0.000,0.321,0.000,0.000,0.389,0.195,0.000,0.000,0.416,0.000,0.000,0.229,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,ARS,1025,3.7,2.1,3
2016-03-31,2016-04-01,2016-04-01,강원,동해시삼척시,강원동해시삼척시,0.292,0.183,0.000,0.000,0.296,0.000,0.000,0.379,0.237,0.000,0.000,0.384,0.000,0.000,0.229,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,510,15.4,1.2,2
2016-04-03,2016-04-04,2016-04-04,강원,동해시삼척시,강원동해시삼척시,0.272,0.109,0.000,0.000,0.405,0.000,0.000,0.346,0.139,0.000,0.000,0.515,0.000,0.000,0.214,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,14.9,1.58,3
2016-03-27,2016-03-27,2016-03-27,강원,태백시횡성군영월군평창군정선군,강원태백시횡성군영월군평창군정선군,0.367,0.106,0.000,0.000,0.255,0.000,0.000,0.504,0.146,0.000,0.000,0.350,0.000,0.000,0.272,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,전화면접,500,17.9,2.46,2
2016-03-25,2016-03-26,2016-03-26,강원,태백시횡성군영월군평창군정선군,강원태백시횡성군영월군평창군정선군,0.346,0.078,0.000,0.000,0.222,0.000,0.000,0.536,0.121,0.000,0.000,0.344,0.000,0.000,0.354,강원도민일보부설강원사회조사연구소,강원도민일보,유선RDD,전화면접,500,16.9,1.66,3
2016-04-04,2016-04-05,2016-04-05,강원,태백시횡성군영월군평창군정선군,강원태백시횡성군영월군평창군정선군,0.356,0.114,0.000,0.000,0.293,0.000,0.000,0.467,0.149,0.000,0.000,0.384,0.000,0.000,0.237,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,17.9,2.2,3
2016-03-28,2016-03-28,2016-03-28,강원,속초시고성군양양군,강원속초시고성군양양군,0.376,0.079,0.000,0.000,0.135,0.000,0.000,0.637,0.134,0.000,0.000,0.229,0.000,0.000,0.410,강원도민일보부설강원사회조사연구소,강원도민일보,유선RDD,전화면접,505,29.3,1.59,3
2016-03-27,2016-03-28,2016-03-28,강원,속초시고성군양양군,강원속초시고성군양양군,0.501,0.057,0.000,0.000,0.153,0.000,0.000,0.705,0.080,0.000,0.000,0.215,0.000,0.000,0.289,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,전화면접,500,23.1,1.86,2
2016-04-04,2016-04-05,2016-04-05,강원,속초시고성군양양군,강원속초시고성군양양군,0.551,0.187,0.000,0.000,0.000,0.000,0.000,0.747,0.253,0.000,0.000,0.000,0.000,0.000,0.262,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,21.3,2.12,3
2016-03-27,2016-03-27,2016-03-27,강원,홍천군철원군화천군양구군인제군,강원홍천군철원군화천군양구군인제군,0.430,0.225,0.000,0.000,0.088,0.000,0.000,0.579,0.303,0.000,0.000,0.118,0.000,0.000,0.257,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,전화면접,500,27.1,2.3,2
2016-03-25,2016-03-26,2016-03-26,강원,홍천군철원군화천군양구군인제군,강원홍천군철원군화천군양구군인제군,0.381,0.137,0.000,0.000,0.071,0.000,0.000,0.647,0.233,0.000,0.000,0.121,0.000,0.000,0.411,강원도민일보부설강원사회조사연구소,강원도민일보,유선RDD,전화면접,500,24,2.48,3
2016-03-31,2016-04-01,2016-04-01,강원,홍천군철원군화천군양구군인제군,강원홍천군철원군화천군양구군인제군,0.431,0.228,0.000,0.000,0.083,0.000,0.000,0.581,0.307,0.000,0.000,0.112,0.000,0.000,0.258,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,511,21.6,1.38,3
2016-04-04,2016-04-05,2016-04-05,강원,홍천군철원군화천군양구군인제군,강원홍천군철원군화천군양구군인제군,0.469,0.185,0.000,0.000,0.114,0.000,0.000,0.611,0.241,0.000,0.000,0.148,0.000,0.000,0.232,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,500,25.4,1.61,2
2016-03-20,2016-03-21,2016-03-22,충북,청주시상당구,충북청주시상당구,0.437,0.294,0.000,0.000,0.000,0.000,0.000,0.598,0.402,0.000,0.000,0.000,0.000,0.000,0.269,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,500,24,2.26,2
2016-03-26,2016-03-27,2016-03-27,충북,청주시상당구,충북청주시상당구,0.314,0.273,0.000,0.000,0.000,0.000,0.000,0.535,0.465,0.000,0.000,0.000,0.000,0.000,0.413,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,500,29.4,1.17,2
2016-03-26,2016-03-27,2016-03-27,충북,청주시서원구,충북청주시서원구,0.269,0.281,0.052,0.019,0.000,0.000,0.000,0.433,0.452,0.084,0.031,0.000,0.000,0.000,0.379,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,500,29,1.88,2
2016-03-31,2016-04-01,2016-04-01,충북,청주시서원구,충북청주시서원구,0.441,0.328,0.082,0.023,0.000,0.000,0.000,0.505,0.375,0.094,0.026,0.000,0.000,0.000,0.126,리얼미터,새누리당충북도당,유선/스마트폰앱혼합,전화면접,500,22,2.21,2
2016-03-26,2016-03-27,2016-03-27,충북,청주시흥덕구,충북청주시흥덕구,0.213,0.239,0.042,0.000,0.044,0.000,0.000,0.396,0.444,0.078,0.000,0.082,0.000,0.000,0.462,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,505,21.2,1.32,2
2016-04-01,2016-04-02,2016-04-02,충북,청주시흥덕구,충북청주시흥덕구,0.299,0.324,0.051,0.000,0.066,0.000,0.000,0.404,0.438,0.069,0.000,0.089,0.000,0.000,0.260,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,500,26.7,1.67,3
2016-04-03,2016-04-04,2016-04-05,충북,청주시흥덕구,충북청주시흥덕구,0.294,0.333,0.086,0.000,0.110,0.000,0.000,0.357,0.405,0.104,0.000,0.134,0.000,0.000,0.177,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,19.9,2.1,3
2016-03-26,2016-03-27,2016-03-27,충북,청주시청원구,충북청주시청원구,0.281,0.221,0.062,0.000,0.042,0.000,0.000,0.464,0.365,0.102,0.000,0.069,0.000,0.000,0.394,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,600,32.2,1.08,2
2016-03-26,2016-03-27,2016-03-27,충북,충주시,충북충주시,0.413,0.178,0.000,0.000,0.000,0.000,0.000,0.699,0.301,0.000,0.000,0.000,0.000,0.000,0.409,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,510,37.4,1.91,2
2016-03-26,2016-03-27,2016-03-27,충북,제천시단양군,충북제천시단양군,0.409,0.138,0.035,0.000,0.000,0.000,0.000,0.703,0.237,0.060,0.000,0.000,0.000,0.000,0.418,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,500,8.5,1.59,3
2016-03-26,2016-03-27,2016-03-27,충북,보은군옥천군영동군괴산군,충북보은군옥천군영동군괴산군,0.370,0.201,0.000,0.000,0.000,0.000,0.000,0.648,0.352,0.000,0.000,0.000,0.000,0.000,0.429,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,600,18.3,1.1,3
2016-03-26,2016-03-27,2016-03-27,충북,증평군진천군음성군,충북증평군진천군음성군,0.374,0.197,0.032,0.000,0.000,0.000,0.000,0.620,0.327,0.053,0.000,0.000,0.000,0.000,0.397,리서치앤리서치,"청주MBC,충주MBC,CJB",유선RDD,전화면접,501,9.1,1.63,3
2016-04-01,2016-04-02,2016-04-02,충남,천안시갑,충남천안시갑,0.368,0.250,0.133,0.048,0.000,0.000,0.000,0.461,0.313,0.166,0.060,0.000,0.000,0.000,0.201,충청한길리서치,대전일보,유선/스마트폰앱혼합,ARS,1017,3.2,2.45,2
2016-04-03,2016-04-04,2016-04-05,충남,천안시을,충남천안시을,0.273,0.424,0.065,0.027,0.000,0.000,0.000,0.346,0.537,0.082,0.034,0.000,0.000,0.000,0.211,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,15.6,1.9,2
2016-04-04,2016-04-04,2016-04-05,충남,천안시을,충남천안시을,0.310,0.374,0.111,0.057,0.000,0.000,0.000,0.364,0.439,0.130,0.067,0.000,0.000,0.000,0.148,리얼미터,충청투데이,유선/스마트폰앱혼합,전화면접,502,8.7,1.54,3
2016-04-01,2016-04-02,2016-04-03,충남,천안시병,충남천안시병,0.222,0.346,0.124,0.000,0.000,0.000,0.000,0.321,0.500,0.179,0.000,0.000,0.000,0.000,0.308,조원씨앤아이,양승조,유선RDD,전화면접,525,14.6,1.6,3
2016-03-26,2016-03-27,2016-03-28,충남,공주시부여군청양군,충남공주시부여군청양군,0.437,0.305,0.022,0.000,0.000,0.000,0.000,0.572,0.399,0.029,0.000,0.000,0.000,0.000,0.236,코리아리서치센터,한국일보,유선RDD,전화면접,506,13.8,1.72,3
2016-03-22,2016-03-23,2016-03-23,충남,공주시부여군청양군,충남공주시부여군청양군,0.443,0.256,0.028,0.000,0.000,0.000,0.000,0.609,0.352,0.039,0.000,0.000,0.000,0.000,0.273,(주)밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,500,13.1,2,3
2016-04-02,2016-04-03,2016-04-03,충남,공주시부여군청양군,충남공주시부여군청양군,0.453,0.295,0.112,0.000,0.000,0.000,0.000,0.527,0.343,0.130,0.000,0.000,0.000,0.000,0.140,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,503,12.3,1.72,2
2016-03-27,2016-03-28,2016-03-28,충남,공주시부여군청양군,충남공주시부여군청양군,0.428,0.261,0.036,0.000,0.000,0.005,0.000,0.586,0.358,0.049,0.000,0.000,0.007,0.000,0.270,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,507,11.8,1.96,2
2016-03-28,2016-03-29,2016-03-29,충남,보령시서천군,충남보령시서천군,0.497,0.290,0.000,0.000,0.065,0.000,0.000,0.583,0.340,0.000,0.000,0.076,0.000,0.000,0.148,리얼미터,충청투데이,유선/스마트폰앱혼합,전화면접,504,12.6,1.42,3
2016-03-24,2016-03-25,2016-03-25,충남,보령시서천군,충남보령시서천군,0.537,0.279,0.000,0.000,0.088,0.000,0.000,0.594,0.309,0.000,0.000,0.097,0.000,0.000,0.096,윈폴(WINPOLL),보령시민신문,유선RDD,전화면접,503,14.5,1.9,2
2016-03-31,2016-03-31,2016-03-31,충남,보령시서천군,충남보령시서천군,0.496,0.339,0.000,0.000,0.075,0.000,0.000,0.545,0.373,0.000,0.000,0.082,0.000,0.000,0.090,위드리서치,보령시장신문,유선RDD,전화면접,505,12.6,1.83,2
2016-03-23,2016-03-24,2016-03-24,충남,아산시갑,충남아산시갑,0.544,0.287,0.000,0.000,0.000,0.000,0.000,0.655,0.345,0.000,0.000,0.000,0.000,0.000,0.170,윈스리서치,C뉴스041,유선/스마트폰앱혼합,전화면접,512,22.1,1.97,2
2016-03-29,2016-03-30,2016-03-31,충남,서산시태안군,충남서산시태안군,0.369,0.215,0.000,0.000,0.192,0.000,0.000,0.476,0.277,0.000,0.000,0.247,0.000,0.000,0.224,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,12.8,1.36,2
2016-04-01,2016-04-02,2016-04-02,충남,서산시태안군,충남서산시태안군,0.371,0.198,0.000,0.000,0.209,0.000,0.000,0.477,0.254,0.000,0.000,0.269,0.000,0.000,0.222,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,510,14.5,2.07,2
2016-03-25,2016-03-25,2016-03-25,충남,논산시계룡시금산군,충남논산시계룡시금산군,0.479,0.339,0.089,0.000,0.000,0.000,0.000,0.528,0.374,0.098,0.000,0.000,0.000,0.000,0.093,위드리서치,놀뫼신문,유선RDD,전화면접,500,13.7,1.4,3
2016-04-05,2016-04-05,2016-04-05,충남,논산시계룡시금산군,충남논산시계룡시금산군,0.363,0.336,0.128,0.000,0.000,0.000,0.000,0.439,0.406,0.155,0.000,0.000,0.000,0.000,0.173,세종리서치,더불어민주당충남도당,무선RDD,전화면접,504,15.5,1.97,2
2016-04-04,2016-04-05,2016-04-05,충남,홍성군예산군,충남홍성군예산군,0.397,0.197,0.055,0.000,0.251,0.000,0.000,0.441,0.219,0.061,0.000,0.279,0.000,0.000,0.100,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,515,2.6,1.2,4
2016-03-30,2016-03-30,2016-03-30,전북,전주시갑,전북전주시갑,0.088,0.417,0.390,0.000,0.051,0.000,0.000,0.093,0.441,0.412,0.000,0.054,0.000,0.000,0.054,여민리서치컨설팅,뉴스3전북취재본부,유선RDD,ARS,511,2.1,2.48,2
2016-03-25,2016-03-26,2016-03-27,전북,전주시갑,전북전주시갑,0.062,0.419,0.297,0.000,0.055,0.000,0.000,0.074,0.503,0.357,0.000,0.066,0.000,0.000,0.167,코리아리서치센터,"전주MBC,JTV전주방송,전북도민일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-24,2016-03-25,2016-03-26,전북,전주시갑,전북전주시갑,0.078,0.329,0.350,0.000,0.067,0.000,0.000,0.095,0.399,0.425,0.000,0.081,0.000,0.000,0.176,모노커뮤니케이션즈(모노리서치),전북매일신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,전북,전주시갑,전북전주시갑,0.108,0.371,0.345,0.000,0.049,0.000,0.000,0.124,0.425,0.395,0.000,0.056,0.000,0.000,0.127,모노커뮤니케이션즈,전북매일신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-03,전북,전주시갑,전북전주시갑,0.060,0.425,0.358,0.000,0.033,0.000,0.000,0.068,0.485,0.409,0.000,0.038,0.000,0.000,0.124,유앤미리서치,전북중앙신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-30,2016-03-30,2016-03-30,전북,전주시을,전북전주시을,0.303,0.332,0.307,0.000,0.013,0.000,0.000,0.317,0.348,0.321,0.000,0.014,0.000,0.000,0.045,여민리서치컨설팅,뉴스2전북취재본부,유선RDD,전화면접,502,11.8,1.68,3
2016-03-29,2016-03-29,2016-03-29,전북,전주시을,전북전주시을,0.250,0.282,0.207,0.000,0.030,0.000,0.000,0.325,0.367,0.269,0.000,0.039,0.000,0.000,0.231,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-25,2016-03-26,2016-03-27,전북,전주시을,전북전주시을,0.290,0.315,0.187,0.000,0.032,0.000,0.000,0.352,0.382,0.227,0.000,0.039,0.000,0.000,0.176,코리아리서치센터,"전주MBC,JTV전주방송,전북도민일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-24,2016-03-25,2016-03-26,전북,전주시을,전북전주시을,0.273,0.300,0.229,0.000,0.018,0.000,0.000,0.333,0.366,0.279,0.000,0.022,0.000,0.000,0.180,모노커뮤니케이션즈(모노리서치),전북매일신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-31,2016-04-02,2016-04-03,전북,전주시을,전북전주시을,0.263,0.280,0.276,0.000,0.036,0.000,0.000,0.308,0.327,0.323,0.000,0.042,0.000,0.000,0.145,리얼미터,MBN,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,전북,전주시을,전북전주시을,0.310,0.290,0.268,0.000,0.018,0.000,0.000,0.350,0.327,0.302,0.000,0.020,0.000,0.000,0.114,모노커뮤니케이션즈,전북매일신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-03,전북,전주시을,전북전주시을,0.312,0.271,0.283,0.000,0.017,0.000,0.000,0.353,0.307,0.320,0.000,0.019,0.000,0.000,0.117,유앤미리서치,전북중앙신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-04,전북,전주시을,전북전주시을,0.271,0.327,0.218,0.000,0.031,0.000,0.000,0.320,0.386,0.257,0.000,0.037,0.000,0.000,0.153,포커스컴퍼니,문화일보,유선RDD,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-03,2016-04-04,전북,전주시을,전북전주시을,0.257,0.388,0.173,0.000,0.040,0.000,0.000,0.300,0.452,0.202,0.000,0.047,0.000,0.000,0.142,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-05,전북,전주시을,전북전주시을,0.284,0.279,0.248,0.000,0.015,0.000,0.000,0.344,0.338,0.300,0.000,0.018,0.000,0.000,0.174,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-03-30,2016-03-30,전북,전주시병,전북전주시병,0.061,0.445,0.466,0.000,0.000,0.000,0.000,0.063,0.458,0.479,0.000,0.000,0.000,0.000,0.028,여민리서치컨설팅,뉴스1전북취재본부,유선RDD,전화면접,502,11.8,1.68,3
2016-03-31,2016-03-31,2016-03-31,전북,전주시병,전북전주시병,0.067,0.386,0.476,0.000,0.000,0.000,0.000,0.072,0.416,0.512,0.000,0.000,0.000,0.000,0.071,바이데일리,채널경남,유선RDD,전화면접,502,11.8,1.68,3
2016-03-29,2016-03-30,2016-03-31,전북,전주시병,전북전주시병,0.056,0.402,0.381,0.000,0.000,0.000,0.000,0.067,0.479,0.454,0.000,0.000,0.000,0.000,0.161,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-25,2016-03-26,2016-03-27,전북,전주시병,전북전주시병,0.062,0.399,0.351,0.000,0.000,0.000,0.000,0.076,0.491,0.432,0.000,0.000,0.000,0.000,0.188,코리아리서치센터,"전주MBC,JTV전주방송,전북도민일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-21,2016-03-22,2016-03-22,전북,전주시병,전북전주시병,0.057,0.339,0.363,0.000,0.000,0.000,0.000,0.075,0.447,0.478,0.000,0.000,0.000,0.000,0.241,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-24,2016-03-25,2016-03-26,전북,전주시병,전북전주시병,0.089,0.399,0.379,0.000,0.000,0.000,0.000,0.103,0.460,0.437,0.000,0.000,0.000,0.000,0.133,모노커뮤니케이션즈(모노리서치),전북매일신문,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-22,2016-03-23,2016-03-23,전북,전주시병,전북전주시병,0.064,0.422,0.326,0.000,0.000,0.000,0.000,0.079,0.520,0.401,0.000,0.000,0.000,0.000,0.188,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,502,11.8,1.68,3
