조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.028,0.403,0.358,0.034,0.007,0.000,0.000,0.034,0.486,0.431,0.041,0.008,0.000,0.000,0.170,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,10.7,1.94,3
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.037,0.352,0.441,0.052,0.000,0.000,0.000,0.042,0.399,0.500,0.059,0.000,0.000,0.000,0.118,리얼미터,무등일보,유선/스마트폰앱혼합,전화면접,713,12.6,1.4,3
2016-04-01,2016-04-02,2016-04-03,광주,광산구을,광주광산구을,0.025,0.391,0.356,0.023,0.026,0.000,0.000,0.030,0.476,0.434,0.028,0.032,0.000,0.000,0.179,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,503,16.3,1.41,3
2016-04-03,2016-04-04,2016-04-05,광주,광산구을,광주광산구을,0.037,0.352,0.441,0.052,0.017,0.000,0.000,0.041,0.392,0.491,0.058,0.019,0.000,0.000,0.101,리얼미터,무등일보,유선/스마트폰앱혼합,ARS,508,4.1,1.8,4
2016-04-03,2016-04-04,2016-04-04,광주,광산구을,광주광산구을,0.032,0.394,0.329,0.027,0.016,0.000,0.000,0.040,0.494,0.412,0.034,0.020,0.000,0.000,0.202,마크로밀엠브레인,중앙일보,유무선혼합RDD,ARS,513,2.6,2.49,2
2016-03-28,2016-03-29,2016-03-29,대전,동구,대전동구,0.390,0.212,0.146,0.000,0.031,0.027,0.000,0.484,0.263,0.181,0.000,0.038,0.033,0.000,0.194,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,506,3.8,2.5,4
2016-04-04,2016-04-05,2016-04-05,대전,중구,대전중구,0.484,0.268,0.142,0.000,0.041,0.000,0.000,0.518,0.287,0.152,0.000,0.044,0.000,0.000,0.065,리얼미터,충청투데이,유선/스마트폰앱혼합,전화면접,500,11.2,1.9,3
2016-03-28,2016-03-29,2016-03-29,대전,서구갑,대전서구갑,0.351,0.355,0.102,0.000,0.000,0.000,0.000,0.434,0.439,0.126,0.000,0.000,0.000,0.000,0.192,리얼미터,충청투데이,유선/스마트폰앱혼합,ARS,519,3.2,2.28,3
2016-03-29,2016-03-30,2016-03-31,대전,서구갑,대전서구갑,0.321,0.435,0.080,0.000,0.000,0.000,0.000,0.384,0.520,0.096,0.000,0.000,0.000,0.000,0.164,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,511,18.4,1.39,3
2016-04-03,2016-04-04,2016-04-04,대전,서구갑,대전서구갑,0.342,0.404,0.054,0.000,0.000,0.000,0.000,0.428,0.505,0.068,0.000,0.000,0.000,0.000,0.200,포커스컴퍼니,문화일보,유선RDD,전화면접,600,18.9,1.1,3
2016-04-04,2016-04-05,2016-04-06,대전,서구갑,대전서구갑,0.438,0.366,0.066,0.000,0.000,0.000,0.000,0.503,0.421,0.076,0.000,0.000,0.000,0.000,0.130,리얼미터,굿모닝충청,유선/스마트폰앱혼합,전화면접,515,12,1.1,2
2016-03-29,2016-03-29,2016-03-29,대전,서구을,대전서구을,0.300,0.356,0.061,0.024,0.000,0.000,0.000,0.405,0.480,0.082,0.032,0.000,0.000,0.000,0.259,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,500,4.1,1.3,2
2016-04-02,2016-04-03,2016-04-03,대전,서구을,대전서구을,0.403,0.246,0.100,0.083,0.000,0.000,0.000,0.484,0.296,0.120,0.100,0.000,0.000,0.000,0.168,충청한길리서치,대전일보,유선/스마트폰앱혼합,ARS,523,3.4,1.5,3
2016-03-31,2016-03-31,2016-03-31,대전,서구을,대전서구을,0.324,0.347,0.093,0.029,0.000,0.000,0.000,0.409,0.438,0.117,0.037,0.000,0.000,0.000,0.207,마크로밀엠브레인,중앙일보,유무선혼합RDD,ARS,514,3.4,1.9,2
2016-04-01,2016-04-02,2016-04-02,대전,유성구갑,대전유성구갑,0.361,0.249,0.164,0.075,0.000,0.000,0.000,0.425,0.293,0.193,0.088,0.000,0.000,0.000,0.151,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,503,13.6,1.33,3
2016-04-01,2016-04-02,2016-04-02,대전,유성구을,대전유성구을,0.284,0.332,0.114,0.100,0.000,0.000,0.000,0.342,0.400,0.137,0.120,0.000,0.000,0.000,0.170,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,519,14.4,1.72,3
2016-04-03,2016-04-04,2016-04-05,대전,유성구을,대전유성구을,0.254,0.486,0.062,0.051,0.000,0.000,0.000,0.298,0.570,0.073,0.060,0.000,0.000,0.000,0.147,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,800,2,2.46,2
2016-03-29,2016-03-30,2016-03-30,울산,남구갑,울산남구갑,0.362,0.230,0.000,0.000,0.296,0.000,0.000,0.408,0.259,0.000,0.000,0.333,0.000,0.000,0.112,폴리컴,"시사오늘,울산광역매일",유선RDD,전화면접,500,15.1,2.46,2
2016-03-29,2016-03-30,2016-03-30,울산,남구을,울산남구을,0.451,0.141,0.000,0.000,0.314,0.000,0.000,0.498,0.156,0.000,0.000,0.347,0.000,0.000,0.094,폴리컴,"시사오늘,울산광역매일",유선RDD,ARS,810,2,2,2
2016-03-29,2016-03-30,2016-03-30,울산,울주군,울산울주군,0.337,0.168,0.043,0.000,0.385,0.028,0.000,0.351,0.175,0.045,0.000,0.401,0.029,0.000,0.039,폴리컴,"시사오늘,울산광역매일",유선RDD,전화면접,500,14.1,2.36,3
2016-03-31,2016-04-01,2016-04-01,울산,울주군,울산울주군,0.274,0.183,0.026,0.000,0.302,0.005,0.000,0.347,0.232,0.033,0.000,0.382,0.006,0.000,0.210,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,13.1,2.42,3
2016-03-23,2016-03-23,2016-03-23,울산,울주군,울산울주군,0.338,0.120,0.039,0.000,0.411,0.000,0.000,0.372,0.132,0.043,0.000,0.453,0.000,0.000,0.092,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,506,13.5,2.47,3
2016-03-31,2016-04-01,2016-04-01,울산,울주군,울산울주군,0.274,0.183,0.026,0.000,0.302,0.005,0.000,0.347,0.232,0.033,0.000,0.382,0.006,0.000,0.210,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,752,3.1,2,2
2016-03-26,2016-03-27,2016-03-28,세종,세종특별자치시,세종세종특별자치시,0.354,0.141,0.056,0.000,0.269,0.000,0.000,0.432,0.172,0.068,0.000,0.328,0.000,0.000,0.180,코리아리서치센터,한국일보,유선RDD,ARS,790,2.8,1.9,2
2016-03-25,2016-03-26,2016-03-26,세종,세종특별자치시,세종세종특별자치시,0.327,0.073,0.049,0.000,0.288,0.000,0.000,0.444,0.099,0.066,0.000,0.391,0.000,0.000,0.263,리얼미터,MBN,유선RDD,전화면접,501,21.5,1.4,3
2016-03-30,2016-04-01,2016-04-02,세종,세종특별자치시,세종세종특별자치시,0.424,0.040,0.037,0.000,0.341,0.000,0.000,0.504,0.048,0.044,0.000,0.405,0.000,0.000,0.158,리얼미터,서울경제,유선RDD,전화면접,504,15.4,2.15,3
2016-04-01,2016-04-02,2016-04-02,세종,세종특별자치시,세종세종특별자치시,0.343,0.107,0.065,0.000,0.323,0.000,0.000,0.409,0.128,0.078,0.000,0.385,0.000,0.000,0.162,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,14.3,1.45,3
2016-03-31,2016-04-01,2016-04-01,세종,세종특별자치시,세종세종특별자치시,0.357,0.103,0.053,0.000,0.306,0.000,0.000,0.436,0.126,0.065,0.000,0.374,0.000,0.000,0.181,㈜리서치앤리서치,동아일보,유선RDD,전화면접,600,14.5,1.73,3
2016-04-02,2016-04-03,2016-04-03,세종,세종특별자치시,세종세종특별자치시,0.334,0.110,0.084,0.000,0.299,0.000,0.000,0.404,0.133,0.102,0.000,0.362,0.000,0.000,0.173,충청한길리서치,대전일보,유선/스마트폰앱혼합,전화면접,509,12.4,1.6,2
2016-04-03,2016-04-04,2016-04-04,세종,세종특별자치시,세종세종특별자치시,0.392,0.089,0.030,0.000,0.319,0.000,0.000,0.472,0.107,0.036,0.000,0.384,0.000,0.000,0.170,포커스컴퍼니,문화일보,유선RDD,전화면접/ARS,508,8.8,2.44,2
2016-03-30,2016-03-31,2016-03-31,세종,세종특별자치시,세종세종특별자치시,0.317,0.105,0.064,0.000,0.291,0.000,0.000,0.408,0.135,0.082,0.000,0.375,0.000,0.000,0.223,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,500,8.9,1.8,3
2016-04-02,2016-04-04,2016-04-05,세종,세종특별자치시,세종세종특별자치시,0.429,0.081,0.066,0.000,0.280,0.000,0.000,0.501,0.095,0.077,0.000,0.327,0.000,0.000,0.144,TNSKOREA,SBS,유선RDD,전화면접,500,9.1,2,2
2016-03-28,2016-03-29,2016-03-29,경기,수원시갑,경기수원시갑,0.413,0.331,0.103,0.000,0.000,0.000,0.000,0.488,0.391,0.122,0.000,0.000,0.000,0.000,0.153,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,510,4.6,1.4,2
2016-03-25,2016-03-25,2016-03-25,경기,수원시갑,경기수원시갑,0.332,0.357,0.030,0.000,0.000,0.000,0.000,0.462,0.497,0.042,0.000,0.000,0.000,0.000,0.281,코리아리서치센터,한국일보,유선RDD,전화면접,504,11.8,1.7,3
2016-03-18,2016-03-19,2016-03-19,경기,수원시갑,경기수원시갑,0.386,0.377,0.108,0.000,0.000,0.000,0.000,0.443,0.433,0.124,0.000,0.000,0.000,0.000,0.129,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,549,12.9,2.26,2
2016-03-31,2016-04-01,2016-04-01,경기,수원시갑,경기수원시갑,0.340,0.397,0.056,0.000,0.000,0.000,0.000,0.429,0.501,0.071,0.000,0.000,0.000,0.000,0.207,㈜리서치앤리서치,동아일보,유선RDD,전화면접,504,14.6,2.38,3
2016-04-01,2016-04-02,2016-04-02,경기,수원시갑,경기수원시갑,0.399,0.336,0.113,0.000,0.000,0.000,0.000,0.471,0.396,0.133,0.000,0.000,0.000,0.000,0.152,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,500,14.6,1.97,3
2016-03-16,2016-03-17,2016-03-17,경기,수원시갑,경기수원시갑,0.299,0.281,0.030,0.000,0.000,0.000,0.000,0.490,0.461,0.049,0.000,0.000,0.000,0.000,0.390,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,전화면접,500,10.7,1.98,3
2016-04-02,2016-04-03,2016-04-04,경기,수원시갑,경기수원시갑,0.320,0.389,0.103,0.000,0.000,0.000,0.000,0.394,0.479,0.127,0.000,0.000,0.000,0.000,0.188,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,504,3.3,1.92,4
2016-03-27,2016-03-29,2016-03-30,경기,수원시을,경기수원시을,0.317,0.318,0.120,0.000,0.000,0.000,0.000,0.420,0.421,0.159,0.000,0.000,0.000,0.000,0.245,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,512,3.9,1.51,4
2016-03-11,2016-03-12,2016-03-12,경기,수원시을,경기수원시을,0.319,0.370,0.131,0.000,0.000,0.000,0.000,0.389,0.451,0.160,0.000,0.000,0.000,0.000,0.180,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,500,9.1,1.9,3
2016-04-03,2016-04-04,2016-04-04,경기,수원시을,경기수원시을,0.284,0.354,0.085,0.000,0.000,0.000,0.000,0.393,0.490,0.118,0.000,0.000,0.000,0.000,0.277,㈜한국리서치,한겨레신문,유무선혼합RDD,전화면접,529,9.3,1.18,4
2016-04-02,2016-04-03,2016-04-03,경기,수원시을,경기수원시을,0.265,0.236,0.084,0.000,0.000,0.000,0.000,0.453,0.403,0.144,0.000,0.000,0.000,0.000,0.415,마크로밀엠브레인,김상민,유선RDD,ARS,504,3.2,1.53,4
2016-04-02,2016-04-03,2016-04-03,경기,수원시을,경기수원시을,0.319,0.375,0.131,0.024,0.000,0.000,0.000,0.376,0.442,0.154,0.028,0.000,0.000,0.000,0.151,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,506,13.6,1.78,3
2016-03-28,2016-03-29,2016-03-30,경기,수원시병,경기수원시병,0.403,0.318,0.000,0.000,0.000,0.000,0.000,0.559,0.441,0.000,0.000,0.000,0.000,0.000,0.279,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,600,10.5,2.11,3
2016-03-28,2016-03-29,2016-03-30,경기,수원시정,경기수원시정,0.288,0.268,0.104,0.118,0.000,0.000,0.000,0.370,0.344,0.134,0.152,0.000,0.000,0.000,0.222,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,502,2.2,2.14,2
2016-03-12,2016-03-13,2016-03-13,경기,수원시정,경기수원시정,0.267,0.291,0.050,0.075,0.000,0.000,0.000,0.391,0.426,0.073,0.110,0.000,0.000,0.000,0.317,한국CNR,경인일보,유선RDD,ARS,509,2.3,1.71,3
2016-03-12,2016-03-13,2016-03-13,경기,수원시정,경기수원시정,0.267,0.291,0.050,0.075,0.000,0.000,0.000,0.391,0.426,0.073,0.110,0.000,0.000,0.000,0.317,한국CNR/케이엠조사연구소,경인일보,유선RDD,전화면접,501,8.4,1.88,3
2016-04-01,2016-04-02,2016-04-03,경기,수원시정,경기수원시정,0.304,0.319,0.149,0.104,0.000,0.000,0.000,0.347,0.364,0.170,0.119,0.000,0.000,0.000,0.124,리얼미터,정당·후보자:정태근후보,유선/스마트폰앱혼합,ARS,501,2.2,1.65,4
2016-04-03,2016-04-04,2016-04-04,경기,수원시정,경기수원시정,0.280,0.323,0.091,0.088,0.000,0.000,0.000,0.358,0.413,0.116,0.113,0.000,0.000,0.000,0.218,(주)한국리서치,"더불어민주당경기도당
",유무선혼합RDD,전화면접,500,9.2,2.15,3
2016-04-02,2016-04-03,2016-04-04,경기,수원시정,경기수원시정,0.277,0.346,0.080,0.080,0.000,0.000,0.000,0.354,0.442,0.102,0.102,0.000,0.000,0.000,0.217,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,516,2,2,3
2016-03-27,2016-03-28,2016-03-28,경기,수원시무,경기수원시무,0.337,0.355,0.078,0.000,0.000,0.000,0.000,0.438,0.461,0.101,0.000,0.000,0.000,0.000,0.230,한길리서치센터,"경기일보,기호일보",유선/스마트폰앱혼합,ARS,501,1.9,1.81,4
2016-03-24,2016-03-25,2016-03-25,경기,수원시무,경기수원시무,0.276,0.314,0.078,0.000,0.000,0.000,0.000,0.413,0.470,0.117,0.000,0.000,0.000,0.000,0.332,(주)리서치앤리서치,동아일보,유선RDD,전화면접,600,8.8,1.78,3
2016-03-31,2016-04-01,2016-04-02,경기,수원시무,경기수원시무,0.384,0.332,0.074,0.000,0.000,0.000,0.000,0.486,0.420,0.094,0.000,0.000,0.000,0.000,0.210,리얼미터,서울경제,유선RDD,전화면접,519,8.6,2.31,3
2016-04-02,2016-04-03,2016-04-03,경기,수원시무,경기수원시무,0.383,0.337,0.126,0.000,0.000,0.000,0.000,0.453,0.398,0.149,0.000,0.000,0.000,0.000,0.154,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,502,1.9,1.7,2
2016-03-30,2016-03-31,2016-04-01,경기,수원시무,경기수원시무,0.330,0.397,0.062,0.000,0.000,0.000,0.000,0.418,0.503,0.079,0.000,0.000,0.000,0.000,0.211,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,505,11.4,1.61,3
2016-04-03,2016-04-04,2016-04-04,경기,수원시무,경기수원시무,0.304,0.333,0.052,0.000,0.000,0.000,0.000,0.441,0.483,0.075,0.000,0.000,0.000,0.000,0.311,한국CNR,경인일보,유선/인터넷혼합,전화면접,600,6.5,1.56,3
2016-04-03,2016-04-04,2016-04-04,경기,수원시무,경기수원시무,0.304,0.333,0.052,0.000,0.000,0.000,0.000,0.441,0.483,0.075,0.000,0.000,0.000,0.000,0.311,한국CNR,경인일보,유선/인터넷혼합,ARS,513,2,1.76,3
2016-04-02,2016-04-03,2016-04-03,경기,수원시무,경기수원시무,0.295,0.459,0.080,0.000,0.000,0.000,0.000,0.354,0.550,0.096,0.000,0.000,0.000,0.000,0.166,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접/ARS,510,4.5,2.32,3
2016-04-01,2016-04-02,2016-04-03,경기,수원시무,경기수원시무,0.350,0.410,0.000,0.000,0.000,0.000,0.000,0.461,0.539,0.000,0.000,0.000,0.000,0.000,0.240,㈜포커스컴퍼니,문화일보,유선RDD,전화면접,500,6.7,1.9,3
2016-04-03,2016-04-04,2016-04-05,경기,성남시수정구,경기성남시수정구,0.244,0.425,0.124,0.019,0.000,0.000,0.000,0.300,0.523,0.153,0.023,0.000,0.000,0.000,0.188,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,5.6,1.39,3
2016-03-19,2016-03-20,2016-03-20,경기,성남시중원구,경기성남시중원구,0.377,0.294,0.144,0.000,0.000,0.000,0.000,0.463,0.361,0.177,0.000,0.000,0.000,0.000,0.185,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,510,21,1.47,3
2016-03-27,2016-03-28,2016-03-28,경기,성남시중원구,경기성남시중원구,0.388,0.270,0.088,0.000,0.000,0.000,0.000,0.520,0.362,0.118,0.000,0.000,0.000,0.000,0.254,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,500,8.9,2.12,3
2016-04-02,2016-04-03,2016-04-03,경기,성남시중원구,경기성남시중원구,0.364,0.326,0.152,0.000,0.000,0.000,0.000,0.432,0.387,0.181,0.000,0.000,0.000,0.000,0.158,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,507,11.7,1.61,3
2016-03-25,2016-03-25,2016-03-25,경기,성남시분당구갑,경기성남시분당구갑,0.386,0.275,0.086,0.000,0.000,0.000,0.000,0.517,0.368,0.115,0.000,0.000,0.000,0.000,0.253,코리아리서치센터,한국일보,유선RDD,전화면접,503,13.7,1.3,4
2016-03-31,2016-04-01,2016-04-02,경기,성남시분당구갑,경기성남시분당구갑,0.420,0.278,0.095,0.000,0.000,0.000,0.000,0.530,0.351,0.120,0.000,0.000,0.000,0.000,0.207,리얼미터,서울경제,유선RDD,전화면접,600,20.1,1.04,3
2016-03-31,2016-04-01,2016-04-02,경기,성남시분당구갑,경기성남시분당구갑,0.323,0.283,0.095,0.000,0.000,0.000,0.000,0.461,0.404,0.136,0.000,0.000,0.000,0.000,0.299,한길리서치센타,"경기일보,기호일보",유선/스마트폰앱혼합,ARS,504,2.8,1.54,4
2016-04-03,2016-04-04,2016-04-05,경기,성남시분당구갑,경기성남시분당구갑,0.397,0.323,0.096,0.000,0.000,0.000,0.000,0.487,0.396,0.118,0.000,0.000,0.000,0.000,0.184,㈜한국리서치,한겨레신문,유선RDD,ARS,515,2.2,1.81,4
2016-04-01,2016-04-02,2016-04-02,경기,성남시분당구을,경기성남시분당구을,0.334,0.220,0.074,0.000,0.228,0.000,0.000,0.390,0.257,0.086,0.000,0.266,0.000,0.000,0.144,리얼미터,서울경제,유선RDD,전화면접,500,10,1.73,3
2016-03-23,2016-03-23,2016-03-23,경기,성남시분당구을,경기성남시분당구을,0.227,0.187,0.037,0.000,0.159,0.000,0.000,0.372,0.307,0.061,0.000,0.261,0.000,0.000,0.390,한국CNR,경인일보,유무선혼합RDD,전화면접,500,9.1,1.98,2
2016-03-23,2016-03-23,2016-03-23,경기,성남시분당구을,경기성남시분당구을,0.317,0.232,0.000,0.000,0.212,0.000,0.000,0.417,0.305,0.000,0.000,0.279,0.000,0.000,0.239,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접/ARS,507,4.8,2.27,3
2016-03-19,2016-03-20,2016-03-20,경기,성남시분당구을,경기성남시분당구을,0.318,0.222,0.000,0.000,0.156,0.000,0.000,0.457,0.319,0.000,0.000,0.224,0.000,0.000,0.304,(주)리서치앤리서치,동아일보,유선RDD,전화면접,500,13.1,2.34,3
2016-03-29,2016-03-29,2016-03-29,경기,의정부시갑,경기의정부시갑,0.285,0.339,0.081,0.000,0.000,0.000,0.000,0.404,0.481,0.115,0.000,0.000,0.000,0.000,0.295,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,600,9.9,1.56,3
2016-03-27,2016-03-28,2016-03-28,경기,의정부시갑,경기의정부시갑,0.320,0.289,0.167,0.000,0.000,0.000,0.000,0.412,0.372,0.215,0.000,0.000,0.000,0.000,0.224,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접/ARS,503,4.8,2.46,2
2016-03-25,2016-03-26,2016-03-26,경기,의정부시갑,경기의정부시갑,0.374,0.248,0.153,0.000,0.000,0.000,0.000,0.483,0.320,0.197,0.000,0.000,0.000,0.000,0.225,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,509,7.7,2.1,3
2016-04-05,2016-04-06,2016-04-06,경기,의정부시갑,경기의정부시갑,0.314,0.415,0.133,0.000,0.000,0.000,0.000,0.364,0.481,0.154,0.000,0.000,0.000,0.000,0.138,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,521,16.9,1.43,3
2016-03-29,2016-03-30,2016-03-31,경기,의정부시을,경기의정부시을,0.402,0.236,0.079,0.000,0.000,0.000,0.000,0.561,0.329,0.110,0.000,0.000,0.000,0.000,0.283,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,510,3,2.17,4
2016-03-28,2016-03-28,2016-03-28,경기,의정부시을,경기의정부시을,0.314,0.179,0.084,0.000,0.000,0.000,0.000,0.544,0.310,0.146,0.000,0.000,0.000,0.000,0.423,한국CNR,경인일보,유무선혼합RDD,전화면접,526,9.2,1.1,2
2016-03-28,2016-03-29,2016-03-29,경기,의정부시을,경기의정부시을,0.411,0.223,0.144,0.000,0.000,0.000,0.000,0.528,0.287,0.185,0.000,0.000,0.000,0.000,0.222,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,504,2.7,1.65,3
2016-03-29,2016-03-30,2016-03-30,경기,의정부시을,경기의정부시을,0.332,0.189,0.076,0.000,0.000,0.000,0.000,0.556,0.317,0.127,0.000,0.000,0.000,0.000,0.403,한길리서치센타,"경기일보,기호일보",유무선혼합RDD,전화면접,511,14.8,1.43,3
2016-03-29,2016-03-30,2016-03-31,경기,안양시만안구,경기안양시만안구,0.320,0.323,0.118,0.000,0.000,0.000,0.000,0.420,0.424,0.155,0.000,0.000,0.000,0.000,0.239,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,502,2.4,1.97,4
2016-03-19,2016-03-20,2016-03-20,경기,안양시만안구,경기안양시만안구,0.417,0.328,0.255,0.000,0.000,0.000,0.000,0.417,0.328,0.255,0.000,0.000,0.000,0.000,0.000,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,512,9.6,1.43,3
2016-03-28,2016-03-29,2016-03-29,경기,안양시동안구갑,경기안양시동안구갑,0.229,0.345,0.060,0.000,0.000,0.000,0.000,0.361,0.544,0.095,0.000,0.000,0.000,0.000,0.366,한길리서치센타,"경기일보,기호일보",유선/스마트폰앱혼합,전화면접,500,14.6,1.58,3
2016-03-22,2016-03-22,2016-03-22,경기,안양시동안구갑,경기안양시동안구갑,0.201,0.339,0.057,0.000,0.000,0.000,0.000,0.337,0.568,0.095,0.000,0.000,0.000,0.000,0.403,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,전화면접,510,16,1.23,4
2016-04-01,2016-04-03,2016-04-04,경기,안양시동안구갑,경기안양시동안구갑,0.427,0.358,0.129,0.000,0.000,0.000,0.000,0.467,0.392,0.141,0.000,0.000,0.000,0.000,0.086,윈폴,경기남부신문,유선RDD,ARS,509,5,1.4,4
2016-04-01,2016-04-02,2016-04-03,경기,부천시원미구을,경기부천시원미구을,0.343,0.305,0.138,0.000,0.000,0.000,0.000,0.436,0.388,0.176,0.000,0.000,0.000,0.000,0.214,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,510,4.4,2.18,4
