조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-03-18,2016-03-19,2016-03-19,경기,부천시소사구,경기부천시소사구,0.254,0.318,0.060,0.013,0.000,0.000,0.000,0.394,0.493,0.093,0.020,0.000,0.000,0.000,0.355,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,전화면접,509,16.6,1.44,3
2016-04-02,2016-04-04,2016-04-05,경기,부천시소사구,경기부천시소사구,0.374,0.251,0.147,0.062,0.000,0.000,0.000,0.448,0.301,0.176,0.074,0.000,0.000,0.000,0.166,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,517,19.2,1.35,2
2016-04-01,2016-04-02,2016-04-02,경기,부천시소사구,경기부천시소사구,0.258,0.242,0.078,0.018,0.000,0.000,0.000,0.433,0.406,0.131,0.030,0.000,0.000,0.000,0.404,주식회사한길리서치센타,경기일보기호일보,유선/스마트폰앱혼합,전화면접,500,11.6,1.74,3
2016-03-25,2016-03-25,2016-03-25,경기,부천시오정구,경기부천시오정구,0.337,0.295,0.209,0.023,0.000,0.000,0.000,0.390,0.341,0.242,0.027,0.000,0.000,0.000,0.136,리얼미터,안병도후보,유선/스마트폰앱혼합,ARS,500,1,2.4,3
2016-03-14,2016-03-15,2016-03-15,경기,광명시을,경기광명시을,0.396,0.342,0.000,0.058,0.000,0.000,0.000,0.497,0.430,0.000,0.073,0.000,0.000,0.000,0.204,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,503,3.3,1.8,4
2016-03-11,2016-03-12,2016-03-12,경기,평택시갑,경기평택시갑,0.482,0.165,0.125,0.045,0.000,0.000,0.000,0.590,0.202,0.153,0.055,0.000,0.000,0.000,0.183,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,519,23.6,1.34,3
2016-04-02,2016-04-03,2016-04-04,경기,평택시갑,경기평택시갑,0.539,0.219,0.140,0.026,0.000,0.000,0.000,0.583,0.237,0.152,0.028,0.000,0.000,0.000,0.076,모노커뮤니케이션즈(모노리서치),"평택시민신문,평택신문,평택자치신문,평택시사신문,평택저널  ",유선RDD,전화면접,500,18.6,1.91,3
2016-04-02,2016-04-03,2016-04-04,경기,평택시갑,경기평택시갑,0.539,0.219,0.140,0.026,0.000,0.000,0.000,0.583,0.237,0.152,0.028,0.000,0.000,0.000,0.076,모노커뮤니케이션즈(모노리서치),"평택시민신문,평택신문,평택시사신문,평택저널",유선/스마트폰앱혼합,ARS,500,3.1,2.04,3
2016-03-25,2016-03-26,2016-03-27,경기,평택시을,경기평택시을,0.388,0.334,0.133,0.037,0.000,0.000,0.000,0.435,0.374,0.149,0.041,0.000,0.000,0.000,0.108,모노커뮤니케이션즈(모노리서치),"평택시민신문,평택신문,평택자치신문,평택시사신문,평택저널",유선RDD,ARS,515,3.5,2.13,4
2016-04-01,2016-04-02,2016-04-02,경기,평택시을,경기평택시을,0.319,0.249,0.109,0.000,0.000,0.000,0.000,0.471,0.368,0.161,0.000,0.000,0.000,0.000,0.323,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,515,2.3,2.03,4
2016-04-02,2016-04-03,2016-04-04,경기,평택시을,경기평택시을,0.431,0.271,0.138,0.000,0.000,0.000,0.000,0.513,0.323,0.164,0.000,0.000,0.000,0.000,0.160,모노커뮤니케이션즈(모노리서치),"평택시민신문,평택신문,평택시사신문,평택저널  ",유선/스마트폰앱혼합,ARS,700,2.7,2.35,2
2016-04-02,2016-04-03,2016-04-04,경기,평택시을,경기평택시을,0.431,0.271,0.138,0.022,0.000,0.000,0.000,0.500,0.314,0.160,0.026,0.000,0.000,0.000,0.138,모노커뮤니케이션즈(모노리서치),"평택시민신문,평택신문,평택시사신문,평택저널",유선/스마트폰앱혼합,ARS,516,2.1,1.7,4
2016-03-25,2016-03-26,2016-03-27,경기,동두천시연천군,경기동두천시연천군,0.528,0.134,0.075,0.000,0.000,0.000,0.000,0.716,0.182,0.102,0.000,0.000,0.000,0.000,0.263,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,508,2.1,2.11,2
2016-04-02,2016-04-03,2016-04-03,경기,안산시상록구갑,경기안산시상록구갑,0.332,0.252,0.178,0.000,0.063,0.000,0.000,0.402,0.305,0.216,0.000,0.076,0.000,0.000,0.175,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,1000,2.5,2.41,2
2016-03-17,2016-03-18,2016-03-19,경기,안산시상록구을,경기안산시상록구을,0.263,0.188,0.145,0.000,0.000,0.000,0.000,0.441,0.315,0.243,0.000,0.000,0.000,0.000,0.404,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,ARS,1037,4.3,1.78,2
2016-03-30,2016-03-31,2016-03-31,경기,안산시상록구을,경기안산시상록구을,0.331,0.306,0.211,0.000,0.000,0.000,0.000,0.390,0.361,0.249,0.000,0.000,0.000,0.000,0.152,ABC미디어리서치,안산저널,유선/스마트폰앱혼합,전화면접,530,12.3,1.5,3
2016-03-11,2016-03-12,2016-03-12,경기,안산시단원구갑,경기안산시단원구갑,0.406,0.313,0.099,0.000,0.000,0.000,0.000,0.496,0.383,0.121,0.000,0.000,0.000,0.000,0.182,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,514,3.7,2.34,4
2016-04-03,2016-04-04,2016-04-04,경기,안산시단원구을,경기안산시단원구을,0.345,0.197,0.220,0.047,0.000,0.000,0.000,0.426,0.244,0.272,0.058,0.000,0.000,0.000,0.191,㈜한국리서치,한겨레신문,유선RDD,ARS,515,2.3,1.48,4
2016-04-01,2016-04-02,2016-04-02,경기,고양시갑,경기고양시갑,0.235,0.076,0.000,0.303,0.000,0.000,0.000,0.383,0.124,0.000,0.493,0.000,0.000,0.000,0.386,한국씨앤알,경인일보,유선/인터넷혼합,ARS,947,1.1,2.12,3
2016-04-01,2016-04-02,2016-04-02,경기,고양시갑,경기고양시갑,0.277,0.079,0.000,0.433,0.000,0.000,0.000,0.351,0.100,0.000,0.549,0.000,0.000,0.000,0.211,리서치앤리서치,MBC,유선RDD,전화면접,510,12.4,1.36,3
2016-04-01,2016-04-02,2016-04-03,경기,고양시갑,경기고양시갑,0.359,0.097,0.000,0.353,0.000,0.000,0.000,0.444,0.120,0.000,0.436,0.000,0.000,0.000,0.191,리얼미터,"CBS,국민일보",유선/스마트폰앱혼합,ARS,503,2.4,1.71,3
2016-04-01,2016-04-03,2016-04-02,경기,고양시갑,경기고양시갑,0.396,0.061,0.000,0.415,0.000,0.000,0.000,0.454,0.070,0.000,0.476,0.000,0.000,0.000,0.128,㈜포커스컴퍼니,문화일보,유선RDD,전화면접,500,9.8,1.91,3
2016-04-05,2016-04-06,2016-04-06,경기,고양시갑,경기고양시갑,0.343,0.087,0.000,0.437,0.000,0.000,0.000,0.396,0.100,0.000,0.504,0.000,0.000,0.000,0.133,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,10.7,1.66,3
2016-04-02,2016-04-04,2016-04-05,경기,고양시갑,경기고양시갑,0.422,0.095,0.000,0.364,0.000,0.000,0.000,0.479,0.108,0.000,0.413,0.000,0.000,0.000,0.119,TNSKOREA,SBS,유선RDD,전화면접,500,9,1.98,3
2016-04-01,2016-04-02,2016-04-02,경기,고양시을,경기고양시을,0.379,0.314,0.087,0.000,0.000,0.000,0.000,0.486,0.403,0.112,0.000,0.000,0.000,0.000,0.220,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,31.8,1.32,5
2016-03-31,2016-04-01,2016-04-02,경기,고양시병,경기고양시병,0.228,0.305,0.060,0.000,0.000,0.000,0.000,0.384,0.514,0.101,0.000,0.000,0.000,0.000,0.407,한길리서치센타,기호일보,유선/스마트폰앱혼합,ARS,512,2.3,2.05,4
2016-03-24,2016-03-24,2016-03-24,경기,고양시정,경기고양시정,0.215,0.311,0.038,0.000,0.000,0.000,0.000,0.381,0.551,0.067,0.000,0.000,0.000,0.000,0.436,한국CNR,경인일보,유무선혼합RDD,전화면접,505,14.1,1.5,3
2016-03-22,2016-03-23,2016-03-23,경기,고양시정,경기고양시정,0.301,0.387,0.091,0.000,0.000,0.000,0.000,0.386,0.497,0.117,0.000,0.000,0.000,0.000,0.221,(주)밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,508,6.5,2.38,3
2016-04-05,2016-04-06,2016-04-06,경기,고양시정,경기고양시정,0.351,0.396,0.130,0.000,0.000,0.000,0.000,0.400,0.452,0.148,0.000,0.000,0.000,0.000,0.123,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,8.3,1.82,3
2016-04-05,2016-04-06,2016-04-06,경기,의왕시과천시,경기의왕시과천시,0.345,0.339,0.072,0.048,0.000,0.000,0.000,0.429,0.422,0.090,0.060,0.000,0.000,0.000,0.196,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,505,3.7,2.38,4
2016-03-28,2016-03-29,2016-03-29,경기,구리시,경기구리시,0.369,0.372,0.122,0.000,0.000,0.000,0.000,0.428,0.431,0.141,0.000,0.000,0.000,0.000,0.137,경기동부신문,경기동부신문,유선RDD,전화면접,504,13,1.44,3
2016-03-27,2016-03-28,2016-03-28,경기,구리시,경기구리시,0.343,0.409,0.083,0.000,0.000,0.000,0.000,0.411,0.490,0.099,0.000,0.000,0.000,0.000,0.165,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,500,15.1,1.66,3
2016-04-03,2016-04-04,2016-04-05,경기,구리시,경기구리시,0.323,0.396,0.091,0.000,0.000,0.000,0.000,0.399,0.489,0.112,0.000,0.000,0.000,0.000,0.190,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,511,10,1.3,3
2016-03-27,2016-03-28,2016-03-28,경기,남양주시갑,경기남양주시갑,0.461,0.230,0.100,0.000,0.022,0.000,0.000,0.567,0.283,0.123,0.000,0.027,0.000,0.000,0.187,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,507,24.9,1.57,3
2016-03-25,2016-03-25,2016-03-25,경기,남양주시갑,경기남양주시갑,0.448,0.231,0.063,0.000,0.014,0.000,0.000,0.593,0.306,0.083,0.000,0.019,0.000,0.000,0.244,코리아리서치센터,한국일보,유선RDD,전화면접,504,13.4,1.35,4
2016-03-31,2016-04-01,2016-04-01,경기,남양주시갑,경기남양주시갑,0.530,0.262,0.114,0.000,0.019,0.000,0.000,0.573,0.283,0.123,0.000,0.021,0.000,0.000,0.075,경기동부신문,경기동부신문,유선RDD,전화면접,519,21.9,1.3,2
2016-04-01,2016-04-02,2016-04-02,경기,남양주시갑,경기남양주시갑,0.405,0.266,0.135,0.000,0.020,0.000,0.000,0.490,0.322,0.163,0.000,0.024,0.000,0.000,0.174,리얼미터,"CBS,국민일보",유선/스마트폰앱혼합,ARS,506,2.6,1.76,4
2016-03-30,2016-03-31,2016-04-01,경기,남양주시갑,경기남양주시갑,0.309,0.219,0.097,0.000,0.036,0.000,0.000,0.467,0.331,0.147,0.000,0.054,0.000,0.000,0.339,주식회사한길리서치센타,경기일보기호일보,유선/스마트폰앱혼합,ARS,518,1.3,2.38,3
2016-03-29,2016-03-29,2016-03-29,경기,남양주시을,경기남양주시을,0.215,0.210,0.066,0.011,0.000,0.000,0.000,0.428,0.418,0.131,0.022,0.000,0.000,0.000,0.498,한국CNR,경인일보,유무선혼합RDD,전화면접,501,16.4,1.35,4
2016-03-29,2016-03-30,2016-03-31,경기,남양주시을,경기남양주시을,0.423,0.238,0.158,0.039,0.000,0.000,0.000,0.493,0.277,0.184,0.045,0.000,0.000,0.000,0.142,경기동부신문,경기동부신문,유선RDD,전화면접,500,13.9,1.78,3
2016-04-01,2016-04-02,2016-04-02,경기,남양주시병,경기남양주시병,0.366,0.243,0.077,0.000,0.000,0.000,0.000,0.534,0.354,0.112,0.000,0.000,0.000,0.000,0.314,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,506,2.7,1.86,4
2016-04-01,2016-04-02,2016-04-03,경기,남양주시병,경기남양주시병,0.528,0.265,0.102,0.000,0.000,0.000,0.000,0.590,0.296,0.114,0.000,0.000,0.000,0.000,0.105,경기동부신문,경기동부신문,유선RDD,전화면접,500,18.4,1.94,3
2016-03-31,2016-04-01,2016-04-01,경기,오산시,경기오산시,0.191,0.550,0.016,0.000,0.000,0.000,0.000,0.252,0.727,0.021,0.000,0.000,0.000,0.000,0.243,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,500,1.7,2.49,3
2016-03-25,2016-03-26,2016-03-27,경기,오산시,경기오산시,0.374,0.299,0.092,0.000,0.000,0.000,0.000,0.489,0.391,0.120,0.000,0.000,0.000,0.000,0.235,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,505,3.7,2.32,4
2016-03-31,2016-04-01,2016-04-01,경기,오산시,경기오산시,0.268,0.464,0.070,0.000,0.000,0.000,0.000,0.334,0.579,0.087,0.000,0.000,0.000,0.000,0.198,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,512,25.6,1.54,3
2016-03-28,2016-03-29,2016-03-29,경기,시흥시갑,경기시흥시갑,0.307,0.250,0.050,0.000,0.017,0.009,0.000,0.485,0.395,0.079,0.000,0.027,0.014,0.000,0.367,한길리서치센타,"경기일보,기호일보 ",유선/스마트폰앱혼합,ARS,557,0.9,2.45,2
2016-04-01,2016-04-02,2016-04-02,경기,시흥시갑,경기시흥시갑,0.392,0.303,0.074,0.000,0.019,0.009,0.000,0.492,0.380,0.093,0.000,0.024,0.011,0.000,0.203,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,512,14.4,1.4,2
2016-03-31,2016-04-01,2016-04-01,경기,시흥시갑,경기시흥시갑,0.382,0.351,0.082,0.000,0.044,0.029,0.000,0.430,0.395,0.092,0.000,0.050,0.033,0.000,0.112,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,521,1.4,1.8,2
2016-04-03,2016-04-04,2016-04-05,경기,군포시갑,경기군포시갑,0.328,0.251,0.139,0.030,0.000,0.000,0.000,0.439,0.336,0.186,0.040,0.000,0.000,0.000,0.252,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,506,0.8,2.5,2
2016-03-25,2016-03-26,2016-03-27,경기,군포시을,경기군포시을,0.330,0.362,0.129,0.000,0.000,0.000,0.000,0.402,0.441,0.157,0.000,0.000,0.000,0.000,0.179,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,824,2.2,2.43,3
2016-03-25,2016-03-25,2016-03-25,경기,군포시을,경기군포시을,0.283,0.332,0.104,0.000,0.000,0.000,0.000,0.394,0.462,0.145,0.000,0.000,0.000,0.000,0.281,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,503,2.9,1.99,3
2016-04-03,2016-04-04,2016-04-05,경기,군포시을,경기군포시을,0.304,0.396,0.140,0.000,0.000,0.000,0.000,0.362,0.471,0.167,0.000,0.000,0.000,0.000,0.160,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,11.9,1.56,4
2016-03-19,2016-03-20,2016-03-20,경기,하남시,경기하남시,0.522,0.194,0.091,0.000,0.000,0.000,0.000,0.647,0.240,0.113,0.000,0.000,0.000,0.000,0.193,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,507,11,2.08,3
2016-03-21,2016-03-22,2016-03-22,경기,하남시,경기하남시,0.354,0.156,0.035,0.000,0.000,0.000,0.000,0.650,0.286,0.064,0.000,0.000,0.000,0.000,0.455,한국CNR/케이엠조사연구소,경인일보,유무선혼합RDD,전화면접,500,15.1,1.36,3
2016-03-26,2016-03-27,2016-03-28,경기,용인시정,경기용인시정,0.294,0.369,0.077,0.000,0.000,0.000,0.000,0.397,0.499,0.104,0.000,0.000,0.000,0.000,0.260,코리아리서치센터,한국일보,유선RDD,ARS,503,3,1.93,3
2016-03-25,2016-03-26,2016-03-26,경기,용인시정,경기용인시정,0.390,0.328,0.109,0.000,0.000,0.000,0.000,0.472,0.397,0.132,0.000,0.000,0.000,0.000,0.173,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,503,11.6,1.41,4
2016-03-30,2016-04-01,2016-04-02,경기,용인시정,경기용인시정,0.377,0.320,0.134,0.000,0.000,0.000,0.000,0.454,0.385,0.161,0.000,0.000,0.000,0.000,0.169,리얼미터,서울경제,유선RDD,전화면접,506,8.8,1.93,3
2016-04-01,2016-04-02,2016-04-03,경기,용인시정,경기용인시정,0.354,0.424,0.088,0.000,0.000,0.000,0.000,0.409,0.490,0.102,0.000,0.000,0.000,0.000,0.134,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.9,1.71,3
2016-04-01,2016-04-02,2016-04-02,경기,용인시정,경기용인시정,0.290,0.433,0.080,0.000,0.000,0.000,0.000,0.361,0.539,0.100,0.000,0.000,0.000,0.000,0.197,리서치앤리서치,MBC,유선RDD,전화면접,524,8.8,1.4,3
2016-04-05,2016-04-05,2016-04-05,경기,용인시정,경기용인시정,0.390,0.379,0.120,0.000,0.000,0.000,0.000,0.439,0.426,0.135,0.000,0.000,0.000,0.000,0.111,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,505,2.8,1.83,4
2016-04-01,2016-04-02,2016-04-03,경기,용인시정,경기용인시정,0.355,0.396,0.069,0.000,0.000,0.000,0.000,0.433,0.483,0.084,0.000,0.000,0.000,0.000,0.180,㈜포커스컴퍼니,문화일보,유선RDD,전화면접,500,12.1,1.83,3
2016-03-31,2016-04-01,2016-04-01,경기,파주시갑,경기파주시갑,0.273,0.442,0.078,0.000,0.000,0.000,0.000,0.344,0.557,0.098,0.000,0.000,0.000,0.000,0.207,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,510,4.9,2.31,3
2016-04-01,2016-04-02,2016-04-02,경기,파주시갑,경기파주시갑,0.297,0.386,0.074,0.000,0.000,0.000,0.000,0.392,0.510,0.098,0.000,0.000,0.000,0.000,0.243,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,535,30.9,1.46,3
2016-04-02,2016-04-03,2016-04-03,경기,파주시갑,경기파주시갑,0.404,0.409,0.098,0.000,0.000,0.000,0.000,0.444,0.449,0.107,0.000,0.000,0.000,0.000,0.089,윈스리서치,"파주에서,파주인,파주시대신문",유선/스마트폰앱혼합,전화면접,500,9.2,2.25,3
2016-04-04,2016-04-05,2016-04-05,경기,파주시갑,경기파주시갑,0.300,0.414,0.078,0.000,0.000,0.000,0.000,0.379,0.523,0.098,0.000,0.000,0.000,0.000,0.208,(주)현대리서치연구소,윤후덕,유선RDD,ARS,510,1.9,2.34,4
2016-04-01,2016-04-02,2016-04-02,경기,파주시갑,경기파주시갑,0.212,0.333,0.080,0.000,0.000,0.000,0.000,0.339,0.533,0.128,0.000,0.000,0.000,0.000,0.375,한길리서치센타,"경기일보,기호일보",유선/스마트폰앱혼합,전화면접/ARS,512,3.7,2.39,3
2016-04-02,2016-04-03,2016-04-03,경기,파주시을,경기파주시을,0.416,0.255,0.000,0.000,0.238,0.000,0.000,0.458,0.281,0.000,0.000,0.262,0.000,0.000,0.091,윈스리서치,"파주에서,파주인,파주시대신문",유선/스마트폰앱혼합,전화면접,500,7.6,2,3
2016-03-14,2016-03-15,2016-03-15,경기,이천시,경기이천시,0.584,0.261,0.000,0.000,0.000,0.000,0.000,0.691,0.309,0.000,0.000,0.000,0.000,0.000,0.155,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,509,2.6,2.12,3
2016-03-31,2016-04-01,2016-04-01,경기,이천시,경기이천시,0.486,0.259,0.000,0.000,0.000,0.000,0.000,0.652,0.348,0.000,0.000,0.000,0.000,0.000,0.255,리얼미터,경기신문,유선/스마트폰앱혼합,전화면접,507,12,1.51,3
2016-03-18,2016-03-19,2016-03-19,경기,안성시,경기안성시,0.474,0.240,0.100,0.000,0.000,0.000,0.000,0.582,0.295,0.123,0.000,0.000,0.000,0.000,0.186,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,500,7.5,1.5,3
2016-03-29,2016-03-30,2016-03-31,경기,김포시갑,경기김포시갑,0.377,0.444,0.000,0.000,0.000,0.000,0.000,0.459,0.541,0.000,0.000,0.000,0.000,0.000,0.179,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,540,1.2,2.06,3
2016-04-02,2016-04-03,2016-04-03,경기,김포시갑,경기김포시갑,0.444,0.393,0.000,0.000,0.000,0.000,0.000,0.530,0.470,0.000,0.000,0.000,0.000,0.000,0.163,리얼미터,김포데일리,유선/스마트폰앱혼합,전화면접,512,13.3,1.4,2
2016-04-02,2016-04-03,2016-04-03,경기,김포시갑,경기김포시갑,0.249,0.350,0.000,0.000,0.000,0.000,0.000,0.416,0.584,0.000,0.000,0.000,0.000,0.000,0.401,한국CNR,경인일보,유선/인터넷혼합,ARS,706,9.6,1.3,3
2016-04-02,2016-04-03,2016-04-03,경기,김포시을,경기김포시을,0.458,0.284,0.111,0.000,0.000,0.000,0.000,0.537,0.333,0.130,0.000,0.000,0.000,0.000,0.147,리얼미터,김포데일리,유선/스마트폰앱혼합,전화면접,500,16,1.84,3
2016-03-25,2016-03-26,2016-03-27,경기,화성시을,경기화성시을,0.274,0.422,0.147,0.000,0.000,0.000,0.000,0.325,0.501,0.174,0.000,0.000,0.000,0.000,0.157,리얼미터,중부일보,유선/스마트폰앱혼합,전화면접,502,14.4,1.63,3
2016-03-29,2016-03-30,2016-03-30,경기,화성시병,경기화성시병,0.193,0.223,0.063,0.000,0.000,0.000,0.000,0.403,0.466,0.132,0.000,0.000,0.000,0.000,0.521,한국CNR,경인일보,유선/인터넷혼합,ARS,616,1.4,2.06,3
2016-03-27,2016-03-28,2016-03-28,경기,광주시을,경기광주시을,0.408,0.386,0.000,0.000,0.000,0.000,0.000,0.514,0.486,0.000,0.000,0.000,0.000,0.000,0.206,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,507,3.6,2,3
2016-03-25,2016-03-26,2016-03-26,경기,광주시을,경기광주시을,0.414,0.396,0.000,0.000,0.000,0.000,0.000,0.511,0.489,0.000,0.000,0.000,0.000,0.000,0.190,윈스리서치,광주뉴스,유선/스마트폰앱혼합,ARS,507,5.5,2.42,2
2016-03-25,2016-03-26,2016-03-27,경기,광주시을,경기광주시을,0.398,0.406,0.000,0.000,0.000,0.000,0.000,0.495,0.505,0.000,0.000,0.000,0.000,0.000,0.196,리얼미터,경기신문,유선/스마트폰앱혼합,ARS,513,2.9,2.04,3
2016-03-27,2016-03-28,2016-03-28,경기,양주시,경기양주시,0.430,0.285,0.000,0.000,0.103,0.000,0.000,0.526,0.348,0.000,0.000,0.126,0.000,0.000,0.182,유앤미리서치,양주동두천신문사  ,유선/스마트폰앱혼합,ARS,504,3.7,2.16,3
2016-03-29,2016-03-29,2016-03-29,강원,춘천시,강원춘천시,0.511,0.248,0.000,0.025,0.000,0.000,0.000,0.652,0.316,0.000,0.032,0.000,0.000,0.000,0.216,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,506,21.2,1.64,3
2016-03-26,2016-03-27,2016-03-27,강원,원주시갑,강원원주시갑,0.443,0.256,0.063,0.039,0.000,0.000,0.000,0.553,0.320,0.079,0.049,0.000,0.000,0.000,0.199,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,전화면접,510,17.8,1.35,3
2016-04-04,2016-04-05,2016-04-05,강원,원주시갑,강원원주시갑,0.393,0.332,0.043,0.023,0.000,0.000,0.000,0.497,0.420,0.054,0.029,0.000,0.000,0.000,0.209,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,ARS,511,2.2,2.35,3
2016-03-27,2016-03-27,2016-03-27,강원,원주시을,강원원주시을,0.311,0.170,0.026,0.000,0.000,0.000,0.000,0.613,0.335,0.051,0.000,0.000,0.000,0.000,0.493,강원도민일보부설강원사회조사연구소,강원도민일보,유선RDD,ARS,516,2.3,2.54,3
2016-03-26,2016-03-27,2016-03-27,강원,원주시을,강원원주시을,0.373,0.328,0.092,0.000,0.000,0.000,0.000,0.470,0.414,0.116,0.000,0.000,0.000,0.000,0.207,코리아리서치센터,춘천KBS·춘천MBC·G1강원민방,유선RDD,ARS,500,1,2.48,3
2016-04-03,2016-04-04,2016-04-04,강원,원주시을,강원원주시을,0.382,0.369,0.070,0.000,0.000,0.000,0.000,0.465,0.449,0.085,0.000,0.000,0.000,0.000,0.179,코리아리서치센터,"춘천KBS·춘천MBC·G1강원민방,강원일보",유선RDD,전화면접,508,20.5,1.19,2
