조사 시작,중간 날짜,조사 끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리1,민주1,국민1,정의1,무속1,무속2,무속3,무응답,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-04-03,2016-04-04,2016-04-04,서울,구로구갑,서울구로구갑,0.297,0.466,0.066,0.032,0,0,0,0.344947735,0.512680743,0.069064497,0.033378778,0,0,0,0.139,한국리서치,한겨레신문,유선RDD,전화면접,500,9.6,1.96,3
2016-04-05,2016-04-06,2016-04-06,서울,구로구갑,서울구로구갑,0.321,0.371,0.082,0.033,0,0,0,0.397769517,0.419792709,0.087929789,0.035162792,0,0,0,0.193,메트릭스코퍼레이션,시민일보,유선RDD,ARS,800,4.9,2.04,3
2016-04-03,2016-04-04,2016-04-05,서울,구로구갑,서울구로구갑,0.327,0.455,0.059,0.021,0,0,0,0.379350348,0.497621072,0.061652834,0.021883565,0,0,0,0.138,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,27.2,1.47,3
2016-03-29,2016-03-29,2016-03-29,서울,구로구을,서울구로구을,0.28,0.355,0.098,0,0,0,0,0.381991814,0.425153868,0.108269864,0,0,0,0,0.267,밀워드브라운,조선일보,유선RDD,전화면접,516,7.9,1.2,3
2016-03-31,2016-04-01,2016-04-01,서울,구로구을,서울구로구을,0.317,0.365,0.071,0,0,0,0,0.420982736,0.425912897,0.077350842,0,0,0,0,0.247,리서치앤리서치,동아일보,유선RDD,전화면접,500,5.7,2,3
2016-03-31,2016-04-01,2016-04-01,서울,구로구을,서울구로구을,0.295,0.421,0.063,0,0,0,0,0.378690629,0.488008083,0.067763889,0,0,0,0,0.221,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,505,14.4,1.44,4
2016-04-03,2016-04-04,2016-04-05,서울,영등포구갑,서울영등포구갑,0.365,0.332,0.06,0.047,0,0,0,0.4539801,0.3717888,0.064324615,0.05015508,0,0,0,0.196,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,12.2,1.56,3
2016-03-21,2016-03-22,2016-03-23,서울,영등포구갑,서울영등포구갑,0.386,0.323,0.066,0.008,0,0,0,0.492975734,0.362931244,0.070974841,0.008557231,0,0,0,0.217,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,9.4,2.34,3
2016-04-05,2016-04-06,2016-04-06,서울,영등포구을,서울영등포구을,0.352,0.251,0.177,0,0.018,0,0,0.441102757,0.282943546,0.192590949,0,0.019258809,0,0,0.202,밀워드브라운,조선일보,유선RDD,전화면접,511,7.7,1.4,2
2016-04-05,2016-04-06,2016-04-06,서울,영등포구을,서울영등포구을,0.332,0.364,0.157,0,0.023,0,0,0.378995434,0.394368148,0.164680089,0,0.023932315,0,0,0.124,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,16.8,1.26,3
2016-03-21,2016-03-22,2016-03-23,서울,영등포구을,서울영등포구을,0.384,0.282,0.129,0,0.028,0,0,0.466585662,0.31140069,0.137969928,0,0.029662391,0,0,0.177,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,11.1,2.39,3
2016-04-01,2016-04-02,2016-04-03,서울,동작구갑,서울동작구갑,0.303,0.255,0.153,0,0,0,0,0.426160338,0.305696625,0.172909302,0,0,0,0,0.289,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,12,1.45,3
2016-03-25,2016-03-26,2016-03-26,서울,동작구을,서울동작구을,0.511,0.189,0.077,0.058,0,0,0,0.611976048,0.201928244,0.081146224,0.060857215,0,0,0,0.165,코리아리서치센터,한국일보,유선RDD,전화면접,500,7.8,2.14,3
2016-03-23,2016-03-24,2016-03-24,서울,동작구을,서울동작구을,0.478,0.194,0.069,0.042,0,0,0,0.610472542,0.211912418,0.073924482,0.044761353,0,0,0,0.217,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,15.8,1.2,3
2016-03-26,2016-03-26,2016-03-26,서울,동작구을,서울동작구을,0.462,0.127,0.064,0.062,0,0,0,0.646153846,0.141243905,0.070068051,0.067430458,0,0,0,0.285,리얼미터,MBN,유선RDD,전화면접,511,10.5,2.39,3
2016-03-25,2016-03-25,2016-03-25,서울,관악구갑,서울관악구갑,0.183,0.312,0.214,0.041,0,0,0,0.244,0.384710234,0.242160826,0.044962497,0,0,0,0.25,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,12.3,1.7,3
2016-04-04,2016-04-05,2016-04-05,서울,관악구갑,서울관악구갑,0.206,0.371,0.282,0.062,0,0,0,0.223669924,0.395240106,0.292862252,0.063669917,0,0,0,0.079,조원씨앤아이,국민의당,유선/스마트폰앱혼합,ARS,501,2.7,1.8,2
2016-04-02,2016-04-03,2016-04-04,서울,관악구을,서울관악구을,0.359,0.292,0.193,0,0,0,0,0.42535545,0.320753833,0.205513888,0,0,0,0,0.156,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,17.3,1.42,3
2016-03-25,2016-03-26,2016-03-26,서울,강남구을,서울강남구을,0.419,0.258,0,0,0.056,0,0,0.571623465,0.291320194,0,0,0.060939536,0,0,0.267,코리아리서치센터,한국일보,유선RDD,전화면접,500,7.6,2.4,3
2016-03-23,2016-03-23,2016-03-23,서울,강남구을,서울강남구을,0.442,0.277,0,0,0.046,0,0,0.577777778,0.307512027,0,0,0.049393862,0,0,0.235,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,13.1,1.56,3
2016-03-31,2016-04-02,2016-04-03,서울,강남구을,서울강남구을,0.452,0.301,0,0,0.044,0,0,0.567126725,0.329998005,0,0,0.04675257,0,0,0.203,리얼미터,MBN,유선RDD,전화면접,510,7.4,2.17,3
2016-03-31,2016-04-01,2016-04-01,서울,송파구을,서울송파구을,0,0.353,0.107,0,0.292,0.011,0,0,0.462647444,0.122615382,0,0.328731532,0.011891964,0,0.237,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,506,11.4,1.39,3
2016-04-01,2016-04-02,2016-04-02,서울,송파구을,서울송파구을,0,0.3,0.099,0,0.33,0.011,0,0,0.405405405,0.117103581,0,0.382161628,0.012013053,0,0.26,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,7.9,2.36,3
2016-03-23,2016-03-24,2016-03-24,서울,강동구을,서울강동구을,0.331,0.288,0.088,0,0,0,0,0.468175389,0.341161332,0.09806798,0,0,0,0,0.293,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,16.5,1.08,3
2016-04-06,2016-04-06,2016-04-06,서울,강동구을,서울강동구을,0.362,0.299,0.155,0,0,0,0,0.443627451,0.33310033,0.166357603,0,0,0,0,0.184,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,23.8,1.39,3
2016-04-03,2016-04-04,2016-04-05,서울,강동구을,서울강동구을,0.319,0.355,0.116,0,0,0,0,0.403797468,0.405808216,0.125323344,0,0,0,0,0.21,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,19.7,1.32,3
2016-03-23,2016-03-23,2016-03-23,부산,중구영도구,부산중구영도구,0.656,0.185,0,0,0.022,0,0,0.76013905,0.191285834,0,0,0.022600614,0,0,0.137,한국사회여론연구소,부산일보,유선RDD,ARS,754,2.6,2.17,2
2016-03-22,2016-03-22,2016-03-22,부산,부산진구갑,부산부산진구갑,0.573,0.257,0,0,0.014,0,0,0.678909953,0.270551961,0,0,0.014530932,0,0,0.156,한국사회여론연구소,부산일보,유선RDD,ARS,756,2.4,2.13,2
2016-03-31,2016-04-02,2016-04-03,부산,부산진구갑,부산부산진구갑,0.556,0.306,0,0,0.033,0,0,0.62122905,0.318673966,0,0,0.033919105,0,0,0.105,한길리서치센터,"부산MBC,부산KBS",유선RDD,전화면접,700,8.9,2.44,2
2016-03-26,2016-03-27,2016-03-27,부산,부산진구갑,부산부산진구갑,0.424,0.252,0,0,0.021,0,0,0.608321377,0.285934287,0,0,0.022944409,0,0,0.303,리서치앤리서치,국제신문,유선RDD,전화면접,500,10.8,1.4,3
2016-03-22,2016-03-22,2016-03-22,부산,남구을,부산남구을,0.447,0.336,0.075,0,0,0,0,0.520979021,0.360523137,0.078410696,0,0,0,0,0.142,한국사회여론연구소,부산일보,유선RDD,ARS,735,1.6,2.4,2
2016-03-26,2016-03-27,2016-03-27,부산,남구을,부산남구을,0.374,0.19,0.025,0,0,0,0,0.634974533,0.223536109,0.028296207,0,0,0,0,0.411,리서치앤리서치,국제신문,유선RDD,전화면접,500,13.8,1.6,3
2016-03-27,2016-03-27,2016-03-27,부산,북구강서구갑,부산북구강서구갑,0.385,0.518,0,0,0,0,0,0.426356589,0.548521614,0,0,0,0,0,0.097,한국사회여론연구소,부산일보,유선RDD,ARS,1620,4.3,1.92,2
2016-04-02,2016-04-03,2016-04-03,부산,북구강서구갑,부산북구강서구갑,0.354,0.389,0,0,0,0,0,0.476446837,0.449478793,0,0,0,0,0,0.257,한국사회여론연구소,부산일보,유선RDD,ARS,709,20,2.33,3
2016-03-30,2016-03-31,2016-04-01,부산,북구강서구갑,부산북구강서구갑,0.431,0.416,0,0,0,0,0,0.508854782,0.449800345,0,0,0,0,0,0.153,한길리서치센터,"부산MBC,부산KBS",유선RDD,전화면접,700,14.3,2.49,3
2016-03-25,2016-03-26,2016-03-26,부산,북구강서구갑,부산북구강서구갑,0.457,0.436,0,0,0,0,0,0.511758119,0.460032989,0,0,0,0,0,0.107,폴리컴,박민식,유선RDD,ARS,1029,2.7,1.99,2
2016-04-01,2016-04-02,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.467,0.433,0,0,0,0,0,0.518888889,0.454885024,0,0,0,0,0,0.1,포커스컴퍼니,문화일보,유선RDD,전화면접,500,13.9,1.93,3
2016-03-31,2016-04-01,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.42,0.354,0,0,0,0,0,0.542635659,0.394809192,0,0,0,0,0,0.226,리서치앤리서치,동아일보,유선RDD,전화면접,500,12.8,1.18,2
2016-03-26,2016-03-27,2016-03-27,부산,북구강서구갑,부산북구강서구갑,0.393,0.264,0,0,0,0,0,0.598173516,0.306202864,0,0,0,0,0,0.343,리서치앤리서치,국제신문,유선RDD,전화면접,500,12.8,1.5,3
2016-04-02,2016-04-03,2016-04-04,부산,북구강서구갑,부산북구강서구갑,0.411,0.456,0,0,0,0,0,0.474048443,0.490297041,0,0,0,0,0,0.133,TNS,SBS,유선RDD,전화면접,505,10.8,2.31,3
2016-03-31,2016-04-02,2016-04-03,부산,북구강서구갑,부산북구강서구갑,0.418,0.423,0,0,0,0,0,0.497027348,0.459768941,0,0,0,0,0,0.159,리얼미터,MBN,유선RDD,전화면접,515,12.6,2.47,3
2016-04-01,2016-04-02,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.433,0.416,0,0,0,0,0,0.510011779,0.449238346,0,0,0,0,0,0.151,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,19.5,2.22,3
2016-03-26,2016-03-27,2016-03-28,부산,사하구갑,부산사하구갑,0.46,0.267,0,0,0.015,0.006,0,0.614973262,0.295689819,0,0,0.016100241,0.0064325,0,0.252,코리아리서치센터,한국일보,유선RDD,전화면접,500,12,1.9,2
2016-04-03,2016-04-04,2016-04-04,부산,사하구갑,부산사하구갑,0.318,0.272,0,0,0.009,0.005,0.004,0.523026316,0.334552517,0,0,0.010278915,0.005702179,0.004558093,0.392,한국사회여론연구소,부산일보,유선RDD,ARS,710,15.2,2.42,3
2016-03-26,2016-03-27,2016-03-27,부산,사하구갑,부산사하구갑,0.51,0.184,0,0,0.003,0.003,0,0.728571429,0.200311042,0,0,0.00320896,0.003208242,0,0.3,리서치앤리서치,국제신문,유선RDD,전화면접,500,11.9,1.5,3
2016-03-30,2016-04-01,2016-04-02,부산,사하구을,부산사하구을,0.551,0.202,0.055,0.016,0.012,0.004,0,0.655952381,0.213767386,0.057488098,0.01668043,0.012501455,0.004164976,0,0.16,한길리서치센터,"부산MBC,부산KBS",유선RDD,전화면접,700,16.9,2.47,2
2016-03-24,2016-03-25,2016-03-25,부산,사상구,부산사상구,0.229,0.209,0,0,0.34,0,0,0.294344473,0.247822813,0,0,0.385414428,0,0,0.222,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,30.1,1.01,3
2016-03-18,2016-03-19,2016-03-20,부산,사상구,부산사상구,0.243,0.185,0,0,0.495,0,0,0.263271939,0.196125838,0,0,0.518651669,0,0,0.077,폴리컴,장제원,유선RDD,ARS,1120,2.3,1.26,2
2016-03-18,2016-03-18,2016-03-18,부산,사상구,부산사상구,0.231,0.164,0,0,0.525,0,0,0.251086957,0.174451947,0,0,0.552318267,0,0,0.08,한국사회여론연구소,부산일보,유선RDD,ARS,759,3.1,2.4,2
2016-04-01,2016-04-02,2016-04-02,부산,사상구,부산사상구,0.223,0.215,0,0,0.434,0,0,0.255733945,0.237638923,0,0,0.467988675,0,0,0.128,포커스컴퍼니,문화일보,유선RDD,전화면접,500,10.8,1.95,3
2016-03-26,2016-03-27,2016-03-27,부산,사상구,부산사상구,0.171,0.173,0,0,0.301,0,0,0.265116279,0.234063306,0,0,0.376165558,0,0,0.355,리서치앤리서치,국제신문,유선RDD,전화면접,500,14.2,1.7,3
2016-03-29,2016-03-31,2016-03-31,부산,사상구,부산사상구,0.227,0.245,0,0,0.358,0,0,0.273493976,0.279522743,0,0,0.392967541,0,0,0.17,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,512,24.4,1.26,3
2016-03-23,2016-03-23,2016-03-23,부산,사상구,부산사상구,0.275,0.201,0,0,0.354,0,0,0.331325301,0.226779039,0,0,0.388113491,0,0,0.17,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,17.3,1.87,3
2016-03-26,2016-03-27,2016-03-28,대구,동구갑,대구동구갑,0.377,0,0,0,0.384,0,0,0.495400788,0,0,0,0.436660969,0,0,0.239,코리아리서치센터,한국일보,유선RDD,전화면접,500,11.9,2.35,3
2016-03-29,2016-03-29,2016-03-29,대구,동구갑,대구동구갑,0.343,0,0,0,0.398,0,0,0.462887989,0,0,0,0.462313338,0,0,0.259,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,19.8,1.39,3
2016-03-26,2016-03-27,2016-03-27,대구,동구갑,대구동구갑,0.463,0,0,0,0.351,0,0,0.568796069,0,0,0,0.381606328,0,0,0.186,리얼미터,"영남일보, 대구MBC",유선/스마트폰앱혼합,ARS,510,4.9,2.16,2
2016-04-01,2016-04-02,2016-04-03,대구,동구갑,대구동구갑,0.365,0,0,0,0.436,0,0,0.4556804,0,0,0,0.488964432,0,0,0.199,포커스컴퍼니,문화일보,유선RDD,전화면접,500,11.9,2,3
2016-04-04,2016-04-04,2016-04-04,대구,동구갑,대구동구갑,0.482,0,0,0,0.364,0,0,0.569739953,0,0,0,0.389830165,0,0,0.154,폴스미스,"매일신문,TBC",유선/스마트폰앱혼합,ARS,765,2,2.45,2
2016-04-05,2016-04-06,2016-04-06,대구,동구갑,대구동구갑,0.386,0,0,0,0.294,0,0,0.567647059,0,0,0,0.341206991,0,0,0.32,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,503,20.3,1.56,2
2016-03-29,2016-03-30,2016-03-30,대구,동구갑,대구동구갑,0.365,0,0,0,0.329,0,0,0.525936599,0,0,0,0.384823857,0,0,0.306,한국갤럽조사연구소,"TBC,매일신문",유선RDD,전화면접,500,16.7,2.42,2
2016-03-26,2016-03-27,2016-03-28,대구,동구갑,대구동구갑,0.365,0,0,0,0.336,0,0,0.520684736,0,0,0,0.392209626,0,0,0.299,TNS,SBS,유선RDD,전화면접,501,8.6,2.42,3
2016-04-02,2016-04-04,2016-04-05,대구,동구갑,대구동구갑,0.366,0,0,0,0.427,0,0,0.461538462,0,0,0,0.480564453,0,0,0.207,TNS,SBS,유선RDD,전화면접,502,9.7,2.5,3
2016-04-05,2016-04-06,2016-04-06,대구,동구갑,대구동구갑,0.419,0,0,0,0.385,0,0,0.521144279,0,0,0,0.424877152,0,0,0.196,리얼미터,MBN,유선RDD,전화면접,515,10.3,2.5,2
2016-04-01,2016-04-02,2016-04-02,대구,동구갑,대구동구갑,0.336,0,0,0,0.407,0,0,0.452220727,0,0,0,0.473685035,0,0,0.257,리서치앤리서치,MBC,유선RDD,전화면접,500,10.7,1.9,2
2016-04-01,2016-04-02,2016-04-03,대구,동구갑,대구동구갑,0.385,0,0,0,0.384,0,0,0.500650195,0,0,0,0.434069875,0,0,0.231,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,10.3,2.29,3
2016-03-22,2016-03-23,2016-03-24,대구,동구을,대구동구을,0.23,0,0,0,0.529,0,0,0.303030303,0,0,0,0.635794151,0,0,0.241,리얼미터,MBN,유선RDD,전화면접,514,19.2,2.34,3
2016-03-28,2016-03-29,2016-03-30,대구,북구갑,대구북구갑,0.499,0.101,0.049,0,0.214,0,0,0.578215527,0.107194158,0.051665436,0,0.225008514,0,0,0.137,리얼미터,"영남일보, 대구MBC",유선/스마트폰앱혼합,ARS,514,3.7,2.41,2
2016-04-03,2016-04-03,2016-04-03,대구,북구갑,대구북구갑,0.523,0.064,0.042,0,0.276,0,0,0.577900552,0.066673573,0.043633003,0,0.28624555,0,0,0.095,폴스미스,"매일신문,TBC",유선RDD,ARS,776,1.7,2.48,2
2016-04-06,2016-04-06,2016-04-06,대구,북구갑,대구북구갑,0.385,0.116,0.072,0,0.184,0,0,0.508586526,0.131730383,0.080328731,0,0.203394558,0,0,0.243,한길리서치센터,매일경제,유선/스마트폰앱혼합,전화면접,500,15.4,1.54,3
2016-04-01,2016-04-02,2016-04-02,대구,북구을,대구북구을,0.271,0,0,0.054,0.373,0,0,0.388252149,0,0,0.066237176,0.450761102,0,0,0.302,밀워드브라운,조선일보,유선RDD,전화면접,521,11.8,1.6,3
2016-03-28,2016-03-29,2016-03-29,대구,북구을,대구북구을,0.268,0,0,0.095,0.423,0,0,0.340966921,0,0,0.110597973,0.483669083,0,0,0.214,리얼미터,"영남일보, 대구MBC",유선/스마트폰앱혼합,ARS,508,3.1,2.37,3
2016-04-02,2016-04-02,2016-04-02,대구,북구을,대구북구을,0.351,0,0,0.053,0.508,0,0,0.384868421,0,0,0.056033164,0.535355835,0,0,0.088,폴스미스,"매일신문,TBC",유선RDD,ARS,1012,2.1,2.37,2
2016-04-05,2016-04-06,2016-04-06,대구,북구을,대구북구을,0.26,0,0,0.083,0.488,0,0,0.312876053,0,0,0.093904569,0.545385079,0,0,0.169,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,25.2,1.36,4
2016-04-03,2016-04-04,2016-04-04,대구,북구을,대구북구을,0.266,0,0,0.057,0.372,0,0,0.382733813,0,0,0.070220064,0.450934301,0,0,0.305,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,23.1,1.87,3
2016-03-15,2016-03-16,2016-03-17,대구,수성구갑,대구수성구갑,0.385,0.515,0,0,0,0,0,0.427777778,0.546258103,0,0,0,0,0,0.1,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,19.5,1.06,4
2016-04-05,2016-04-06,2016-04-06,대구,수성구갑,대구수성구갑,0.286,0.53,0,0,0,0,0,0.350490196,0.601937423,0,0,0,0,0,0.184,밀워드브라운,조선일보,유선RDD,전화면접,1489,3.2,1.4,3
2016-03-25,2016-03-26,2016-03-26,대구,수성구갑,대구수성구갑,0.382,0.527,0,0,0,0,0,0.420242024,0.556352006,0,0,0,0,0,0.091,리얼미터,"영남일보, 대구MBC",유선/스마트폰앱혼합,ARS,501,7,2.09,4
2016-03-31,2016-04-01,2016-04-02,대구,수성구갑,대구수성구갑,0.381,0.491,0,0,0,0,0,0.436926606,0.529136676,0,0,0,0,0,0.128,리얼미터,서울경제,유선RDD,전화면접/ARS,507,7.2,2.38,2
2016-04-06,2016-04-06,2016-04-06,대구,수성구갑,대구수성구갑,0.439,0.5,0,0,0,0,0,0.467518637,0.516785911,0,0,0,0,0,0.061,폴스미스,새누리당 대구시당,유선RDD,ARS,1489,3.2,2.5,2
2016-04-01,2016-04-02,2016-04-03,대구,수성구갑,대구수성구갑,0.309,0.603,0,0,0,0,0,0.338815789,0.640252592,0,0,0,0,0,0.088,포커스컴퍼니,문화일보,유선RDD,전화면접,500,12.2,1.94,2
2016-04-06,2016-04-06,2016-04-06,대구,수성구갑,대구수성구갑,0.354,0.444,0,0,0,0,0,0.443609023,0.500220242,0,0,0,0,0,0.202,한길리서치센터,매일경제,유선/스마트폰앱혼합,전화면접,500,18.1,2.03,4
2016-03-19,2016-03-20,2016-03-20,대구,수성구갑,대구수성구갑,0.316,0.5,0,0,0,0,0,0.387254902,0.563535912,0,0,0,0,0,0.184,리서치앤리서치,동아일보,유선RDD,전화면접,511,11.4,1.94,3
2016-04-05,2016-04-06,2016-04-06,대구,수성구갑,대구수성구갑,0.292,0.613,0,0,0,0,0,0.322651934,0.655158161,0,0,0,0,0,0.095,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,504,24.9,1.33,3
2016-04-04,2016-04-05,2016-04-05,대구,수성구갑,대구수성구갑,0.435,0.515,0,0,0,0,0,0.457894737,0.52934812,0,0,0,0,0,0.05,폴스미스,"TBC,매일신문",유선RDD,ARS,2005,4.5,2.497,2
2016-03-26,2016-03-27,2016-03-28,대구,수성구갑,대구수성구갑,0.346,0.529,0,0,0,0,0,0.395428571,0.572245403,0,0,0,0,0,0.125,TNS,SBS,유선RDD,전화면접,503,12.7,2.06,3
2016-04-02,2016-04-04,2016-04-05,대구,수성구갑,대구수성구갑,0.322,0.576,0,0,0,0,0,0.35857461,0.616323185,0,0,0,0,0,0.102,TNS,SBS,유선RDD,전화면접,515,13.6,2.44,2
2016-04-01,2016-04-02,2016-04-02,대구,수성구갑,대구수성구갑,0.318,0.542,0,0,0,0,0,0.369767442,0.594449829,0,0,0,0,0,0.14,리서치앤리서치,MBC,유선RDD,전화면접,500,9.5,1.3,2
2016-03-22,2016-03-23,2016-03-23,대구,수성구갑,대구수성구갑,0.369,0.463,0,0,0,0,0,0.443509615,0.510750236,0,0,0,0,0,0.168,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,15.7,1.68,3
2016-04-03,2016-04-04,2016-04-04,대구,수성구갑,대구수성구갑,0.285,0.556,0,0,0,0,0,0.338882283,0.62131077,0,0,0,0,0,0.159,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,21.2,1.77,3
2016-03-27,2016-03-28,2016-03-28,대구,수성구을,대구수성구을,0.262,0.145,0,0,0.412,0,0,0.31990232,0.165354791,0,0,0.459177191,0,0,0.181,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,23,1.04,6
2016-03-26,2016-03-26,2016-03-26,대구,수성구을,대구수성구을,0.229,0.14,0,0,0.4,0,0,0.297789337,0.167106448,0,0,0.462483466,0,0,0.231,밀워드브라운,조선일보,유선RDD,전화면접,519,9.1,1.1,2
2016-04-05,2016-04-06,2016-04-06,대구,수성구을,대구수성구을,0.252,0.113,0,0,0.45,0,0,0.309202454,0.129557076,0,0,0.506323684,0,0,0.185,밀워드브라운,조선일보,유선RDD,전화면접,508,11.7,1.4,2
2016-03-27,2016-03-28,2016-03-28,대구,수성구을,대구수성구을,0.313,0.128,0,0,0.395,0,0,0.374401914,0.142633973,0,0,0.433096993,0,0,0.164,리얼미터,"영남일보, 대구MBC",유선/스마트폰앱혼합,ARS,520,7.1,2.26,2
2016-04-05,2016-04-05,2016-04-05,대구,수성구을,대구수성구을,0.364,0.13,0,0,0.44,0,0,0.389721627,0.135455945,0,0,0.455874662,0,0,0.066,폴스미스,"매일신문,TBC",유선RDD,ARS,1062,2.6,2.39,2
2016-04-04,2016-04-05,2016-04-05,대구,수성구을,대구수성구을,0.269,0.121,0,0,0.404,0,0,0.338790932,0.140080192,0,0,0.457597931,0,0,0.206,리서치앤리서치,동아일보,유선RDD,전화면접,500,9.4,1.83,2
2016-04-05,2016-04-06,2016-04-06,대구,수성구을,대구수성구을,0.258,0.154,0,0,0.475,0,0,0.290868095,0.167415308,0,0,0.508955799,0,0,0.113,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,503,21.8,1.5,4
2016-03-29,2016-03-30,2016-03-30,대구,수성구을,대구수성구을,0.259,0.071,0,0,0.389,0,0,0.360222531,0.086561875,0,0,0.465431034,0,0,0.281,한국갤럽조사연구소,"TBC,매일신문",유선RDD,전화면접,500,18.7,2.38,2
2016-04-01,2016-04-02,2016-04-02,대구,수성구을,대구수성구을,0.222,0.109,0,0,0.487,0,0,0.271393643,0.125663822,0,0,0.550869168,0,0,0.182,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,22.3,2.14,3
2016-03-26,2016-03-26,2016-03-26,대구,달성군,대구달성군,0.323,0.107,0,0,0.26,0,0,0.468115942,0.128125922,0,0,0.30365252,0,0,0.31,밀워드브라운,조선일보,유선RDD,전화면접,512,10.9,1.1,2
2016-03-28,2016-03-29,2016-03-30,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.266,0,0.085,0.111,0.263,0,0,0.366896552,0,0.102918459,0.13154542,0.304271217,0,0,0.275,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,600,22.7,1.02,5
